Season      Lat      Lon      Rs      SZA      Aerosol_net      Clear_net      Net_net      Column_DAOD
0.000      39.200      2.500      0.103      67.745      420.217      427.105      -6.888      0.622
0.000      39.200      5.000      0.100      67.176      432.181      439.022      -6.841      0.622
0.000      39.200      7.500      0.099      66.815      439.506      446.305      -6.799      0.622
0.000      39.200      10.000      0.101      66.299      448.810      455.502      -6.692      0.622
0.000      39.200      12.500      0.100      66.741      440.612      447.385      -6.774      0.622
0.000      39.200      15.000      0.099      67.139      433.226      440.075      -6.848      0.622
0.000      39.200      17.500      0.101      67.497      425.659      432.536      -6.877      0.622
0.000      39.200      20.000      0.097      67.816      420.677      427.654      -6.977      0.622
0.000      39.200      22.500      0.137      68.099      403.065      409.566      -6.501      0.622
0.000      39.200      25.000      0.098      68.343      410.090      417.133      -7.042      0.622
0.000      39.200      27.500      0.149      68.548      391.001      397.417      -6.417      0.622
0.000      39.200      30.000      0.180      68.710      378.817      384.868      -6.051      0.622
0.000      39.200      32.500      0.226      68.823      363.166      368.666      -5.500      0.622
0.000      39.200      35.000      0.230      68.882      360.955      366.416      -5.461      0.622
0.000      39.200      37.500      0.298      68.877      340.849      345.494      -4.644      0.622
0.000      39.200      40.000      0.327      68.796      333.461      337.752      -4.291      0.622
0.000      39.200      42.500      0.315      68.624      339.843      344.245      -4.401      0.622
0.000      39.200      45.000      0.200      68.342      379.493      385.235      -5.743      0.622
0.000      39.200      47.500      0.178      67.925      393.758      399.709      -5.951      0.622
0.000      39.200      50.000      0.093      67.339      431.217      438.175      -6.958      0.622
1.000      1.200      -30.000      0.070      35.067      978.113      981.197      -3.084      0.622
1.000      1.200      -27.500      0.071      34.376      985.953      988.970      -3.017      0.622
1.000      1.200      -25.000      0.072      33.416      996.873      999.805      -2.932      0.622
1.000      1.200      -22.500      0.072      32.166      1011.630      1014.478      -2.848      0.622
1.000      1.200      -20.000      0.072      30.600      1029.396      1032.147      -2.751      0.622
1.000      1.200      -17.500      0.071      28.694      1050.737      1053.398      -2.661      0.622
1.000      1.200      -15.000      0.070      26.591      1072.810      1075.384      -2.574      0.622
1.000      1.200      -12.500      0.071      28.153      1056.350      1058.983      -2.633      0.622
1.000      1.200      -10.000      0.072      29.727      1038.958      1041.659      -2.700      0.622
1.000      1.200      -7.500      0.072      31.129      1023.481      1026.264      -2.783      0.622
1.000      1.200      -5.000      0.072      32.355      1009.436      1012.297      -2.861      0.622
1.000      1.200      -2.500      0.071      33.399      997.832      1000.780      -2.948      0.622
1.000      1.200      0.000      0.070      34.260      988.125      991.150      -3.025      0.622
1.000      1.200      2.500      0.071      34.933      979.055      982.113      -3.058      0.622
1.000      1.200      5.000      0.071      35.410      973.059      976.153      -3.094      0.622
1.000      1.200      7.500      0.072      35.684      968.850      971.948      -3.098      0.622
1.000      1.200      10.000      0.118      35.746      934.387      936.742      -2.355      0.622
1.000      1.200      12.500      0.129      35.582      928.287      930.455      -2.167      0.622
1.000      1.200      15.000      0.134      35.177      929.447      931.503      -2.056      0.622
1.000      1.200      17.500      0.124      34.514      944.777      946.939      -2.162      0.622
1.000      1.200      20.000      0.127      33.571      953.533      955.576      -2.043      0.622
1.000      1.200      22.500      0.132      32.322      963.841      965.714      -1.873      0.622
1.000      1.200      25.000      0.131      30.736      981.831      983.614      -1.783      0.622
1.000      1.200      27.500      0.127      28.781      1005.185      1006.914      -1.729      0.622
1.000      1.200      30.000      0.150      26.591      1007.514      1008.752      -1.238      0.622
1.000      1.200      32.500      0.151      28.059      992.941      994.242      -1.302      0.622
1.000      1.200      35.000      0.142      29.571      985.239      986.773      -1.534      0.622
1.000      1.200      37.500      0.181      30.938      940.408      941.423      -1.015      0.622
1.000      1.200      40.000      0.221      32.152      896.578      897.086      -0.508      0.622
1.000      1.200      42.500      0.165      33.206      928.715      930.137      -1.422      0.622
1.000      1.200      45.000      0.071      34.096      989.397      992.393      -2.997      0.622
1.000      1.200      47.500      0.072      34.812      979.822      982.854      -3.032      0.622
1.000      1.200      50.000      0.073      35.345      972.409      975.464      -3.055      0.622
1.000      3.100      -30.000      0.070      35.166      976.866      979.958      -3.092      0.622
1.000      3.100      -27.500      0.071      34.488      984.573      987.598      -3.025      0.622
1.000      3.100      -25.000      0.071      33.549      996.032      998.990      -2.958      0.622
1.000      3.100      -22.500      0.072      32.334      1009.679      1012.538      -2.859      0.622
1.000      3.100      -20.000      0.071      30.836      1027.546      1030.329      -2.782      0.622
1.000      3.100      -17.500      0.070      29.095      1047.295      1049.994      -2.700      0.622
1.000      3.100      -15.000      0.069      27.406      1065.548      1068.178      -2.630      0.622
1.000      3.100      -12.500      0.070      28.560      1052.926      1055.597      -2.671      0.622
1.000      3.100      -10.000      0.071      29.969      1037.111      1039.843      -2.731      0.622
1.000      3.100      -7.500      0.071      31.304      1022.286      1025.097      -2.811      0.622
1.000      3.100      -5.000      0.071      32.493      1008.585      1011.472      -2.886      0.622
1.000      3.100      -2.500      0.071      33.516      996.430      999.386      -2.956      0.622
1.000      3.100      0.000      0.070      34.363      986.858      989.890      -3.033      0.622
1.000      3.100      2.500      0.070      35.027      978.613      981.694      -3.081      0.622
1.000      3.100      5.000      0.071      35.499      971.930      975.030      -3.101      0.622
1.000      3.100      7.500      0.072      35.772      967.741      970.846      -3.105      0.622
1.000      3.100      10.000      0.104      35.834      943.573      946.160      -2.586      0.622
1.000      3.100      12.500      0.136      35.673      922.018      924.083      -2.065      0.622
1.000      3.100      15.000      0.138      35.276      925.300      927.301      -2.001      0.622
1.000      3.100      17.500      0.127      34.626      941.218      943.341      -2.123      0.622
1.000      3.100      20.000      0.140      33.703      942.173      944.020      -1.847      0.622
1.000      3.100      22.500      0.136      32.489      958.912      960.733      -1.821      0.622
1.000      3.100      25.000      0.132      30.971      978.548      980.330      -1.782      0.622
1.000      3.100      27.500      0.136      29.182      993.957      995.564      -1.607      0.622
1.000      3.100      30.000      0.147      27.406      1002.406      1003.735      -1.329      0.622
1.000      3.100      32.500      0.148      28.468      991.411      992.784      -1.373      0.622
1.000      3.100      35.000      0.181      29.814      951.705      952.645      -0.940      0.622
1.000      3.100      37.500      0.174      31.113      944.118      945.251      -1.133      0.622
1.000      3.100      40.000      0.182      32.291      925.526      926.621      -1.095      0.622
1.000      3.100      42.500      0.181      33.324      915.170      916.357      -1.187      0.622
1.000      3.100      45.000      0.199      34.199      891.832      892.820      -0.988      0.622
1.000      3.100      47.500      0.073      34.907      977.903      980.926      -3.022      0.622
1.000      3.100      50.000      0.073      35.435      971.280      974.343      -3.062      0.622
1.000      5.000      -30.000      0.069      35.389      974.796      977.921      -3.125      0.622
1.000      5.000      -27.500      0.070      34.736      982.238      985.298      -3.060      0.622
1.000      5.000      -25.000      0.070      33.838      993.280      996.275      -2.995      0.622
1.000      5.000      -22.500      0.071      32.690      1006.263      1009.163      -2.900      0.622
1.000      5.000      -20.000      0.070      31.307      1023.016      1025.844      -2.828      0.622
1.000      5.000      -17.500      0.070      29.762      1040.151      1042.888      -2.737      0.622
1.000      5.000      -15.000      0.069      28.256      1056.885      1059.557      -2.673      0.622
1.000      5.000      -12.500      0.070      29.238      1045.778      1048.486      -2.708      0.622
1.000      5.000      -10.000      0.071      30.457      1031.762      1034.522      -2.760      0.622
1.000      5.000      -7.500      0.147      31.676      959.288      960.879      -1.591      0.622
1.000      5.000      -5.000      0.095      32.796      986.782      989.288      -2.506      0.622
1.000      5.000      -2.500      0.115      33.776      960.224      962.474      -2.250      0.622
1.000      5.000      0.000      0.070      34.595      983.996      987.046      -3.049      0.622
1.000      5.000      2.500      0.070      35.240      975.936      979.034      -3.097      0.622
1.000      5.000      5.000      0.070      35.701      970.093      973.225      -3.133      0.622
1.000      5.000      7.500      0.132      35.969      921.374      923.526      -2.152      0.622
1.000      5.000      10.000      0.138      36.032      916.200      918.264      -2.064      0.622
1.000      5.000      12.500      0.139      35.879      917.318      919.353      -2.035      0.622
1.000      5.000      15.000      0.142      35.497      919.696      921.653      -1.957      0.622
1.000      5.000      17.500      0.136      34.872      931.585      933.586      -2.000      0.622
1.000      5.000      20.000      0.135      33.990      942.650      944.597      -1.947      0.622
1.000      5.000      22.500      0.135      32.843      955.725      957.588      -1.863      0.622
1.000      5.000      25.000      0.135      31.439      971.176      972.941      -1.765      0.622
1.000      5.000      27.500      0.136      29.846      987.190      988.837      -1.647      0.622
1.000      5.000      30.000      0.136      28.256      1003.155      1004.708      -1.553      0.622
1.000      5.000      32.500      0.135      29.148      995.099      996.720      -1.621      0.622
1.000      5.000      35.000      0.137      30.305      981.648      983.307      -1.659      0.622
1.000      5.000      37.500      0.145      31.489      962.859      964.469      -1.610      0.622
1.000      5.000      40.000      0.153      32.597      944.635      946.197      -1.562      0.622
1.000      5.000      42.500      0.220      33.586      882.410      883.043      -0.633      0.622
1.000      5.000      45.000      0.236      34.433      861.138      861.612      -0.474      0.622
1.000      5.000      47.500      0.247      35.121      845.395      845.774      -0.379      0.622
1.000      5.000      50.000      0.073      35.638      968.713      971.791      -3.078      0.622
1.000      6.900      -30.000      0.068      35.728      971.218      974.386      -3.168      0.622
1.000      6.900      -27.500      0.069      35.111      978.299      981.403      -3.104      0.622
1.000      6.900      -25.000      0.070      34.267      988.046      991.072      -3.026      0.622
1.000      6.900      -22.500      0.069      33.200      1001.724      1004.692      -2.968      0.622
1.000      6.900      -20.000      0.069      31.937      1016.579      1019.464      -2.884      0.622
1.000      6.900      -17.500      0.069      30.543      1032.366      1035.165      -2.799      0.622
1.000      6.900      -15.000      0.068      29.141      1048.393      1051.130      -2.737      0.622
1.000      6.900      -12.500      0.073      30.032      1034.863      1037.563      -2.701      0.622
1.000      6.900      -10.000      0.145      31.108      966.922      968.506      -1.584      0.622
1.000      6.900      -7.500      0.157      32.209      945.780      947.252      -1.472      0.622
1.000      6.900      -5.000      0.145      33.246      943.554      945.288      -1.734      0.622
1.000      6.900      -2.500      0.159      34.168      922.487      924.075      -1.588      0.622
1.000      6.900      0.000      0.126      34.948      938.130      940.294      -2.164      0.622
1.000      6.900      2.500      0.149      35.567      913.681      915.535      -1.854      0.622
1.000      6.900      5.000      0.147      36.013      909.821      911.744      -1.923      0.622
1.000      6.900      7.500      0.141      36.273      911.067      913.104      -2.038      0.622
1.000      6.900      10.000      0.140      36.338      911.009      913.068      -2.059      0.622
1.000      6.900      12.500      0.145      36.195      909.082      911.051      -1.969      0.622
1.000      6.900      15.000      0.144      35.834      914.178      916.132      -1.954      0.622
1.000      6.900      17.500      0.140      35.244      924.201      926.169      -1.968      0.622
1.000      6.900      20.000      0.138      34.415      935.452      937.385      -1.933      0.622
1.000      6.900      22.500      0.132      33.349      952.283      954.230      -1.947      0.622
1.000      6.900      25.000      0.138      32.066      962.040      963.800      -1.760      0.622
1.000      6.900      27.500      0.142      30.625      974.362      975.963      -1.600      0.622
1.000      6.900      30.000      0.140      29.141      991.172      992.712      -1.540      0.622
1.000      6.900      32.500      0.149      29.944      975.879      977.325      -1.446      0.622
1.000      6.900      35.000      0.131      30.959      979.454      981.251      -1.797      0.622
1.000      6.900      37.500      0.145      32.026      957.058      958.705      -1.647      0.622
1.000      6.900      40.000      0.155      33.051      938.091      939.656      -1.564      0.622
1.000      6.900      42.500      0.213      33.982      883.532      884.298      -0.766      0.622
1.000      6.900      45.000      0.189      34.789      892.832      894.016      -1.184      0.622
1.000      6.900      47.500      0.272      35.450      822.966      823.032      -0.066      0.622
1.000      6.900      50.000      0.076      35.950      962.551      965.604      -3.053      0.622
1.000      8.800      -30.000      0.068      36.175      965.480      968.683      -3.203      0.622
1.000      8.800      -27.500      0.068      35.598      972.868      976.026      -3.158      0.622
1.000      8.800      -25.000      0.069      34.813      982.018      985.101      -3.082      0.622
1.000      8.800      -22.500      0.069      33.829      994.135      997.146      -3.011      0.622
1.000      8.800      -20.000      0.069      32.672      1007.995      1010.927      -2.932      0.622
1.000      8.800      -17.500      0.068      31.391      1023.605      1026.473      -2.867      0.622
1.000      8.800      -15.000      0.068      30.061      1038.462      1041.250      -2.788      0.622
1.000      8.800      -12.500      0.139      30.893      973.896      975.561      -1.665      0.622
1.000      8.800      -10.000      0.143      31.866      960.340      962.008      -1.667      0.622
1.000      8.800      -7.500      0.142      32.865      950.115      951.868      -1.754      0.622
1.000      8.800      -5.000      0.148      33.819      934.790      936.520      -1.731      0.622
1.000      8.800      -2.500      0.147      34.678      925.636      927.449      -1.813      0.622
1.000      8.800      0.000      0.160      35.413      907.345      909.017      -1.673      0.622
1.000      8.800      2.500      0.144      36.001      912.168      914.136      -1.968      0.622
1.000      8.800      5.000      0.151      36.428      901.875      903.772      -1.896      0.622
1.000      8.800      7.500      0.165      36.680      888.592      890.297      -1.705      0.622
1.000      8.800      10.000      0.188      36.746      870.974      872.342      -1.368      0.622
1.000      8.800      12.500      0.185      36.616      874.713      876.113      -1.400      0.622
1.000      8.800      15.000      0.175      36.279      886.042      887.562      -1.520      0.622
1.000      8.800      17.500      0.177      35.728      891.037      892.479      -1.442      0.622
1.000      8.800      20.000      0.149      34.958      920.869      922.674      -1.805      0.622
1.000      8.800      22.500      0.149      33.975      932.256      933.983      -1.727      0.622
1.000      8.800      25.000      0.155      32.798      940.895      942.440      -1.546      0.622
1.000      8.800      27.500      0.185      31.471      931.775      932.766      -0.991      0.622
1.000      8.800      30.000      0.150      30.061      973.890      975.328      -1.437      0.622
1.000      8.800      32.500      0.147      30.807      968.526      970.059      -1.533      0.622
1.000      8.800      35.000      0.134      31.722      968.887      970.687      -1.800      0.622
1.000      8.800      37.500      0.143      32.687      951.334      953.059      -1.725      0.622
1.000      8.800      40.000      0.147      33.629      937.710      939.442      -1.732      0.622
1.000      8.800      42.500      0.167      34.497      912.710      914.201      -1.491      0.622
1.000      8.800      45.000      0.266      35.257      829.553      829.683      -0.130      0.622
1.000      8.800      47.500      0.319      35.887      782.842      782.332      0.510      0.622
1.000      8.800      50.000      0.288      36.366      801.183      801.119      0.064      0.622
1.000      10.700      -30.000      0.069      36.720      957.677      960.907      -3.230      0.622
1.000      10.700      -27.500      0.068      36.186      965.341      968.544      -3.204      0.622
1.000      10.700      -25.000      0.069      35.460      973.895      977.026      -3.131      0.622
1.000      10.700      -22.500      0.070      34.552      984.525      987.571      -3.046      0.622
1.000      10.700      -20.000      0.069      33.484      998.311      1001.299      -2.987      0.622
1.000      10.700      -17.500      0.068      32.289      1013.247      1016.171      -2.924      0.622
1.000      10.700      -15.000      0.069      31.015      1027.091      1029.918      -2.827      0.622
1.000      10.700      -12.500      0.145      31.803      959.472      961.104      -1.631      0.622
1.000      10.700      -10.000      0.143      32.702      951.164      952.890      -1.726      0.622
1.000      10.700      -7.500      0.147      33.616      937.849      939.580      -1.731      0.622
1.000      10.700      -5.000      0.167      34.494      912.747      914.238      -1.491      0.622
1.000      10.700      -2.500      0.169      35.291      902.066      903.592      -1.526      0.622
1.000      10.700      0.000      0.180      35.979      885.886      887.305      -1.419      0.622
1.000      10.700      2.500      0.157      36.534      896.202      898.016      -1.814      0.622
1.000      10.700      5.000      0.166      36.939      884.730      886.443      -1.713      0.622
1.000      10.700      7.500      0.178      37.181      873.071      874.627      -1.555      0.622
1.000      10.700      10.000      0.203      37.249      854.065      855.259      -1.195      0.622
1.000      10.700      12.500      0.197      37.132      859.823      861.094      -1.271      0.622
1.000      10.700      15.000      0.228      36.822      840.708      841.505      -0.797      0.622
1.000      10.700      17.500      0.161      36.312      895.943      897.677      -1.734      0.622
1.000      10.700      20.000      0.161      35.600      904.398      906.071      -1.673      0.622
1.000      10.700      22.500      0.166      34.693      911.218      912.740      -1.522      0.622
1.000      10.700      25.000      0.181      33.606      912.074      913.283      -1.209      0.622
1.000      10.700      27.500      0.182      32.368      924.709      925.810      -1.101      0.622
1.000      10.700      30.000      0.156      31.015      959.278      960.683      -1.405      0.622
1.000      10.700      32.500      0.148      31.719      958.047      959.625      -1.578      0.622
1.000      10.700      35.000      0.141      32.562      954.252      956.000      -1.748      0.622
1.000      10.700      37.500      0.138      33.443      946.652      948.511      -1.859      0.622
1.000      10.700      40.000      0.136      34.309      938.196      940.152      -1.956      0.622
1.000      10.700      42.500      0.198      35.115      882.395      883.473      -1.079      0.622
1.000      10.700      45.000      0.249      35.827      836.221      836.634      -0.413      0.622
1.000      10.700      47.500      0.309      36.422      784.847      784.514      0.332      0.622
1.000      10.700      50.000      0.315      36.879      775.564      775.199      0.365      0.622
1.000      12.600      -30.000      0.069      37.354      949.336      952.618      -3.282      0.622
1.000      12.600      -27.500      0.069      36.860      955.844      959.086      -3.242      0.622
1.000      12.600      -25.000      0.070      36.189      963.841      967.012      -3.171      0.622
1.000      12.600      -22.500      0.070      35.350      974.552      977.657      -3.106      0.622
1.000      12.600      -20.000      0.069      34.357      987.681      990.730      -3.049      0.622
1.000      12.600      -17.500      0.068      33.230      1002.121      1005.107      -2.987      0.622
1.000      12.600      -15.000      0.133      32.003      966.595      968.430      -1.835      0.622
1.000      12.600      -12.500      0.156      32.755      940.590      942.117      -1.527      0.622
1.000      12.600      -10.000      0.152      33.597      934.265      935.916      -1.652      0.622
1.000      12.600      -7.500      0.179      34.443      904.273      905.578      -1.305      0.622
1.000      12.600      -5.000      0.202      35.253      877.834      878.866      -1.032      0.622
1.000      12.600      -2.500      0.213      35.993      861.249      862.185      -0.936      0.622
1.000      12.600      0.000      0.245      36.635      830.267      830.809      -0.542      0.622
1.000      12.600      2.500      0.183      37.156      869.740      871.219      -1.479      0.622
1.000      12.600      5.000      0.238      37.539      825.145      825.869      -0.725      0.622
1.000      12.600      7.500      0.283      37.772      789.606      789.742      -0.137      0.622
1.000      12.600      10.000      0.302      37.841      774.906      774.802      0.105      0.622
1.000      12.600      12.500      0.294      37.737      781.915      781.904      0.011      0.622
1.000      12.600      15.000      0.225      37.453      835.634      836.533      -0.899      0.622
1.000      12.600      17.500      0.237      36.983      832.246      832.932      -0.686      0.622
1.000      12.600      20.000      0.194      36.326      871.492      872.734      -1.242      0.622
1.000      12.600      22.500      0.238      35.486      848.215      848.751      -0.536      0.622
1.000      12.600      25.000      0.277      34.475      829.351      829.264      0.087      0.622
1.000      12.600      27.500      0.296      33.306      826.384      825.947      0.438      0.622
1.000      12.600      30.000      0.173      32.003      935.579      936.790      -1.211      0.622
1.000      12.600      32.500      0.168      32.673      932.248      933.584      -1.336      0.622
1.000      12.600      35.000      0.138      33.462      946.444      948.304      -1.860      0.622
1.000      12.600      37.500      0.110      34.275      958.094      960.462      -2.368      0.622
1.000      12.600      40.000      0.153      35.074      916.531      918.283      -1.752      0.622
1.000      12.600      42.500      0.130      35.822      924.637      926.809      -2.171      0.622
1.000      12.600      45.000      0.071      36.488      959.260      962.438      -3.178      0.622
1.000      12.600      47.500      0.071      37.048      951.951      955.175      -3.224      0.622
1.000      12.600      50.000      0.078      37.481      941.242      944.387      -3.145      0.622
1.000      14.500      -30.000      0.070      38.067      939.105      942.431      -3.326      0.622
1.000      14.500      -27.500      0.070      37.611      945.206      948.493      -3.287      0.622
1.000      14.500      -25.000      0.070      36.990      953.420      956.656      -3.236      0.622
1.000      14.500      -22.500      0.070      36.210      963.578      966.750      -3.173      0.622
1.000      14.500      -20.000      0.069      35.279      976.176      979.293      -3.117      0.622
1.000      14.500      -17.500      0.068      34.209      990.243      993.298      -3.055      0.622
1.000      14.500      -15.000      0.239      33.023      873.616      873.934      -0.317      0.622
1.000      14.500      -12.500      0.196      33.745      899.094      900.090      -0.996      0.622
1.000      14.500      -10.000      0.188      34.542      896.362      897.541      -1.179      0.622
1.000      14.500      -7.500      0.255      35.331      837.091      837.377      -0.286      0.622
1.000      14.500      -5.000      0.254      36.084      829.674      830.041      -0.368      0.622
1.000      14.500      -2.500      0.277      36.772      805.016      805.136      -0.120      0.622
1.000      14.500      0.000      0.292      37.370      787.388      787.367      0.021      0.622
1.000      14.500      2.500      0.319      37.859      762.204      761.884      0.320      0.622
1.000      14.500      5.000      0.329      38.221      750.983      750.574      0.409      0.622
1.000      14.500      7.500      0.358      38.443      727.354      726.613      0.741      0.622
1.000      14.500      10.000      0.337      38.513      742.009      741.531      0.478      0.622
1.000      14.500      12.500      0.370      38.422      718.744      717.858      0.886      0.622
1.000      14.500      15.000      0.346      38.163      739.108      738.483      0.625      0.622
1.000      14.500      17.500      0.364      37.730      730.256      729.371      0.885      0.622
1.000      14.500      20.000      0.333      37.122      759.589      759.021      0.568      0.622
1.000      14.500      22.500      0.303      36.342      790.192      789.930      0.262      0.622
1.000      14.500      25.000      0.299      35.394      803.082      802.784      0.297      0.622
1.000      14.500      27.500      0.341      34.283      781.845      780.915      0.929      0.622
1.000      14.500      30.000      0.344      33.023      791.375      790.302      1.073      0.622
1.000      14.500      32.500      0.191      33.665      903.790      904.854      -1.064      0.622
1.000      14.500      35.000      0.149      34.410      927.252      929.013      -1.761      0.622
1.000      14.500      37.500      0.158      35.168      911.700      913.383      -1.683      0.622
1.000      14.500      40.000      0.174      35.910      891.128      892.631      -1.503      0.622
1.000      14.500      42.500      0.073      36.606      956.287      959.442      -3.155      0.622
1.000      14.500      45.000      0.171      37.228      877.589      879.253      -1.664      0.622
1.000      14.500      47.500      0.223      37.754      833.569      834.524      -0.956      0.622
1.000      14.500      50.000      0.071      38.165      937.084      940.403      -3.319      0.622
1.000      16.400      -30.000      0.071      38.851      927.772      931.151      -3.379      0.622
1.000      16.400      -27.500      0.071      38.430      933.507      936.849      -3.342      0.622
1.000      16.400      -25.000      0.072      37.853      940.569      943.844      -3.275      0.622
1.000      16.400      -22.500      0.074      37.123      948.812      951.992      -3.181      0.622
1.000      16.400      -20.000      0.070      36.246      963.116      966.291      -3.175      0.622
1.000      16.400      -17.500      0.069      35.223      976.882      979.995      -3.113      0.622
1.000      16.400      -15.000      0.299      34.076      816.447      816.034      0.413      0.622
1.000      16.400      -12.500      0.298      34.769      810.236      809.896      0.340      0.622
1.000      16.400      -10.000      0.306      35.529      796.370      795.994      0.376      0.622
1.000      16.400      -7.500      0.291      36.271      799.944      799.832      0.112      0.622
1.000      16.400      -5.000      0.330      36.975      763.360      762.815      0.545      0.622
1.000      16.400      -2.500      0.295      37.617      782.490      782.454      0.036      0.622
1.000      16.400      0.000      0.309      38.177      766.116      765.955      0.161      0.622
1.000      16.400      2.500      0.314      38.635      757.464      757.286      0.178      0.622
1.000      16.400      5.000      0.324      38.977      746.472      746.203      0.269      0.622
1.000      16.400      7.500      0.370      39.188      710.811      710.005      0.806      0.622
1.000      16.400      10.000      0.468      39.259      638.229      636.351      1.878      0.622
1.000      16.400      12.500      0.492      39.180      621.163      619.035      2.127      0.622
1.000      16.400      15.000      0.483      38.943      630.003      627.939      2.063      0.622
1.000      16.400      17.500      0.460      38.544      650.816      648.945      1.871      0.622
1.000      16.400      20.000      0.418      37.981      687.519      686.039      1.480      0.622
1.000      16.400      22.500      0.351      37.251      744.823      744.046      0.777      0.622
1.000      16.400      25.000      0.417      36.357      703.628      701.999      1.629      0.622
1.000      16.400      27.500      0.415      35.296      714.904      713.197      1.707      0.622
1.000      16.400      30.000      0.376      34.076      756.479      755.109      1.370      0.622
1.000      16.400      32.500      0.308      34.691      803.351      802.875      0.476      0.622
1.000      16.400      35.000      0.219      35.401      863.428      864.226      -0.798      0.622
1.000      16.400      37.500      0.246      36.114      835.317      835.798      -0.481      0.622
1.000      16.400      40.000      0.088      36.807      942.873      945.798      -2.925      0.622
1.000      16.400      42.500      0.076      37.456      942.995      946.171      -3.176      0.622
1.000      16.400      45.000      0.311      38.039      766.147      765.947      0.200      0.622
1.000      16.400      47.500      0.345      38.534      735.937      735.362      0.574      0.622
1.000      16.400      50.000      0.309      38.922      757.929      757.845      0.085      0.622
1.000      18.300      -30.000      0.072      39.697      915.399      918.839      -3.440      0.622
1.000      18.300      -27.500      0.072      39.307      920.810      924.214      -3.404      0.622
1.000      18.300      -25.000      0.071      38.769      928.892      932.264      -3.372      0.622
1.000      18.300      -22.500      0.071      38.083      938.180      941.492      -3.311      0.622
1.000      18.300      -20.000      0.071      37.251      949.267      952.508      -3.241      0.622
1.000      18.300      -17.500      0.070      36.271      962.788      965.966      -3.177      0.622
1.000      18.300      -15.000      0.409      35.159      720.809      719.157      1.652      0.622
1.000      18.300      -12.500      0.371      35.826      743.852      742.699      1.153      0.622
1.000      18.300      -10.000      0.432      36.555      690.327      688.553      1.774      0.622
1.000      18.300      -7.500      0.439      37.257      678.527      676.747      1.781      0.622
1.000      18.300      -5.000      0.492      37.919      632.383      630.126      2.258      0.622
1.000      18.300      -2.500      0.425      38.521      677.095      675.594      1.501      0.622
1.000      18.300      0.000      0.363      39.045      717.406      716.668      0.738      0.622
1.000      18.300      2.500      0.366      39.476      710.696      709.968      0.728      0.622
1.000      18.300      5.000      0.373      39.799      702.237      701.462      0.776      0.622
1.000      18.300      7.500      0.287      40.001      761.467      761.780      -0.314      0.622
1.000      18.300      10.000      0.425      40.072      661.855      660.520      1.335      0.622
1.000      18.300      12.500      0.513      40.003      598.235      595.993      2.242      0.622
1.000      18.300      15.000      0.476      39.787      627.417      625.514      1.903      0.622
1.000      18.300      17.500      0.385      39.418      697.519      696.562      0.957      0.622
1.000      18.300      20.000      0.405      38.893      688.223      686.982      1.241      0.622
1.000      18.300      22.500      0.376      38.208      716.504      715.525      0.979      0.622
1.000      18.300      25.000      0.480      37.360      646.421      644.226      2.195      0.622
1.000      18.300      27.500      0.396      36.342      719.810      718.416      1.395      0.622
1.000      18.300      30.000      0.397      35.159      730.125      728.608      1.517      0.622
1.000      18.300      32.500      0.287      35.750      808.469      808.361      0.108      0.622
1.000      18.300      35.000      0.321      36.430      775.750      775.266      0.484      0.622
1.000      18.300      37.500      0.206      37.104      853.576      854.713      -1.138      0.622
1.000      18.300      40.000      0.071      37.756      942.567      945.850      -3.283      0.622
1.000      18.300      42.500      0.185      38.365      853.605      855.168      -1.563      0.622
1.000      18.300      45.000      0.389      38.912      699.777      698.720      1.057      0.622
1.000      18.300      47.500      0.418      39.378      673.858      672.525      1.334      0.622
1.000      18.300      50.000      0.380      39.746      697.738      696.874      0.863      0.622
1.000      20.200      -30.000      0.074      40.600      901.364      904.857      -3.493      0.622
1.000      20.200      -27.500      0.074      40.237      906.485      909.944      -3.458      0.622
1.000      20.200      -25.000      0.073      39.733      914.220      917.647      -3.427      0.622
1.000      20.200      -22.500      0.073      39.086      923.161      926.529      -3.368      0.622
1.000      20.200      -20.000      0.072      38.293      934.647      937.960      -3.313      0.622
1.000      20.200      -17.500      0.071      37.350      947.962      951.211      -3.249      0.622
1.000      20.200      -15.000      0.391      36.273      724.288      722.944      1.344      0.622
1.000      20.200      -12.500      0.347      36.914      751.249      750.488      0.761      0.622
1.000      20.200      -10.000      0.468      37.615      653.278      651.230      2.048      0.622
1.000      20.200      -7.500      0.451      38.284      659.962      658.158      1.804      0.622
1.000      20.200      -5.000      0.475      38.909      636.271      634.284      1.986      0.622
1.000      20.200      -2.500      0.446      39.476      652.384      650.758      1.626      0.622
1.000      20.200      0.000      0.349      39.969      717.659      717.188      0.471      0.622
1.000      20.200      2.500      0.309      40.375      741.597      741.668      -0.070      0.622
1.000      20.200      5.000      0.402      40.680      672.199      671.187      1.012      0.622
1.000      20.200      7.500      0.339      40.873      714.804      714.555      0.249      0.622
1.000      20.200      10.000      0.479      40.944      614.326      612.521      1.805      0.622
1.000      20.200      12.500      0.422      40.884      655.814      654.602      1.212      0.622
1.000      20.200      15.000      0.378      40.686      689.242      688.506      0.736      0.622
1.000      20.200      17.500      0.225      40.344      800.931      802.120      -1.189      0.622
1.000      20.200      20.000      0.417      39.852      669.850      668.579      1.271      0.622
1.000      20.200      22.500      0.432      39.206      665.277      663.772      1.505      0.622
1.000      20.200      25.000      0.434      38.399      671.573      669.961      1.611      0.622
