Season      Lat      Lon      Rs      SZA      Aerosol_net      Clear_net      Net_net      Column_DAOD
0.000      -86.200      -60.000      0.798      65.707      210.122      209.124      0.998      0.622
0.000      -86.200      -57.500      0.798      65.754      209.750      208.760      0.990      0.622
0.000      -86.200      -55.000      0.799      65.803      208.993      208.003      0.991      0.622
0.000      -86.200      -52.500      0.799      65.852      208.612      207.630      0.982      0.622
0.000      -86.200      -50.000      0.799      65.901      208.225      207.251      0.974      0.622
0.000      -86.200      -47.500      0.799      65.951      207.835      206.868      0.966      0.622
0.000      -86.200      -45.000      0.799      66.002      207.441      206.483      0.958      0.622
0.000      -86.200      -42.500      0.799      66.053      207.042      206.093      0.949      0.622
0.000      -86.200      -40.000      0.799      66.104      206.641      205.700      0.941      0.622
0.000      -86.200      -37.500      0.799      66.156      206.238      205.305      0.933      0.622
0.000      -86.200      -35.000      0.799      66.208      205.832      204.908      0.924      0.622
0.000      -86.200      -32.500      0.799      66.260      205.425      204.509      0.915      0.622
0.000      -86.200      -30.000      0.798      66.312      205.387      204.489      0.898      0.622
0.000      -86.200      -27.500      0.798      66.364      204.977      204.087      0.890      0.622
0.000      -86.200      -25.000      0.798      66.417      204.567      203.685      0.881      0.622
0.000      -86.200      -22.500      0.797      66.469      204.525      203.661      0.864      0.622
0.000      -86.200      -20.000      0.797      66.521      204.115      203.260      0.856      0.622
0.000      -86.200      -17.500      0.797      66.573      203.707      202.860      0.847      0.622
0.000      -86.200      -15.000      0.797      66.624      203.301      202.462      0.838      0.622
0.000      -86.200      -12.500      0.797      66.675      202.898      202.068      0.830      0.622
0.000      -86.200      -10.000      0.798      66.726      202.135      201.305      0.830      0.622
0.000      -86.200      -7.500      0.798      66.776      201.739      200.918      0.822      0.622
0.000      -86.200      -5.000      0.798      66.826      201.350      200.536      0.813      0.622
0.000      -86.200      -2.500      0.798      66.875      200.964      200.159      0.805      0.622
0.000      -86.200      0.000      0.798      66.923      200.586      199.789      0.797      0.622
0.000      -86.200      2.500      0.798      66.970      200.215      199.425      0.789      0.622
0.000      -86.200      5.000      0.798      67.016      199.851      199.069      0.782      0.622
0.000      -86.200      7.500      0.798      67.061      199.495      198.721      0.774      0.622
0.000      -86.200      10.000      0.798      67.105      199.149      198.382      0.767      0.622
0.000      -86.200      12.500      0.798      67.147      198.813      198.053      0.760      0.622
0.000      -86.200      15.000      0.797      67.189      198.844      198.099      0.744      0.622
0.000      -86.200      17.500      0.797      67.228      198.529      197.791      0.738      0.622
